clip_id,split,accent,tier,domain,duration,transcript,has_drug,drug_terms,has_dose,dose_strings,has_negation,has_entity,gender,age_group,country,speaker_id,path
8edfb1fdb8384702d1edb2995b99f128,test,ebira,B,clinical,3.775986394557824,Follow up should be in ten to fourteen days with Dr. Geray.,False,,True,14.0 days,False,True,Female,19-25,NG,b7f05084588d9ff5d0fc1b460906a959,/AfriSpeech-100/test/2aa47947-627a-47b0-ba51-28b76d63ae39/6b38714bc633a6c390f08b1d8fea350e.wav
9dea8cff438f7e22cf9a4d61087d16ab,test,ebira,B,clinical,10.545986394557824,"Over a short period of time, these symptoms worsen, with development of respiratory distress, chest pain, and diaphoresis.",False,,False,,False,False,Female,19-25,NG,2d52057aa6deaf9d100ed08c8c94145e,/AfriSpeech-100/test/f05cf821-3f20-47a3-a280-3b7de5eaae22/de2807bb3e04f386455a900fd1e5b8d3.wav
bf5dddc0e1db7a94bae1da89c7e8b641,test,ebira,B,general,5.734988662131518,Toscanini was not well and forgot how the music went.,False,,False,,True,True,Male,41-55,NG,efdfde5c9a9b5febd7aea836a7b3a10a,/AfriSpeech-100/test/b6b1f0c2-9253-4424-9ef0-618ef84e3e41/fd5a922153f9a921a57763465a541de5.wav
c0a962e9ab1e4b0165f645072d036ce7,test,ebira,B,clinical,5.558979591836735,Boda AWARE AND 5MG TOTAL LOPRESSOR GIVEN WITH SOME RELIEF.,False,,True,5.0 mg,False,True,Male,19-25,NG,2d29457445793d2448431264f999a1a0,/AfriSpeech-100/test/286b890c-3f26-47f9-afc1-1907800830f0/161fc92aa8e2739fceb982b6d660ea73.wav
d5df2d0d9bc0b327323e86a090a5afaf,test,ebira,B,clinical,17.368979591836734,"Tricyclic antidepressants clomipramine and othersshouldbe avoidedin youthwith functional abdominal pain FAP becausethey have no proven ecacy in either pain management or mood disorders and are very dangerous in overdose.
",False,,False,,True,True,Male,19-25,NG,5bbbcbe326276b9866e046952779bb10,/AfriSpeech-100/test/306c18cd-e7fd-428d-aadd-31b30e2ec9da/7a9b8f86f89f093c696741ac69055e13.wav
08048da2f122e9696d96fe84b6c63d13,test,esan,B,general,7.022993197278912,"The Terminator discovers their location, and they attempt to escape in a pickup truck.
",False,,False,,False,False,Male,19-25,NG,07e92187d03045d6563c2abc8a3573e9,/AfriSpeech-100/test/447035f1-ceb4-4f1b-9627-74cb7b5c908c/fa6732bfb32f72f939c13809d61bbea6.wav
0f3414fc7708ee92f8405d95f47cd43b,test,esan,B,clinical,9.195,Disorders such as atrial fibrillation that disrupt atrial contraction typically lead to clinical deterioration.,False,,False,,False,False,Male,26-40,NG,ad416a8a5b3ef974570c1519b05427f8,/AfriSpeech-100/test/fde90bc1-bbe2-4886-b527-92d9ec5a8460/828a05985268c28216e11467c02b469e.wav
26ca556c583cb56cb91e2549ee5b1899,test,esan,B,clinical,7.546984126984127,"Moreover, anticoagulation can potentially increase the risk of peripheral embolization in patients with cardiac tumors.",False,,False,,False,False,Male,26-40,NG,ad416a8a5b3ef974570c1519b05427f8,/AfriSpeech-100/test/8b879e8f-5610-4f39-bd71-0d3057b5d733/722c0544778bca9b28e070aadc17e47d.wav
bc0fcabcbdffb9b9c95fb48c01a78fa4,test,esan,B,general,10.978,"The Minnesota senator said tribal governments voluntarily moved to close their casinos, costing them jobs and revenues.
",False,,False,,False,False,Male,19-25,NG,07e92187d03045d6563c2abc8a3573e9,/AfriSpeech-100/test/a238027b-9b0b-4725-92ca-240dbaf7f513/c6496d637570509d4250c2044186db1e.wav
c1e3308cab67e506b32e54dd90442496,test,esan,B,clinical,11.58498866213152,T wave inversions in leads III aVF and V6 could be consistent with myocardial ischemia or left ventricular hypertrophy.,False,,False,,False,False,Female,26-40,NG,07829ff7f3340c75aafd8cbb706e6ee8,/AfriSpeech-100/test/b5605b00-951e-424f-8129-c1307e51afdb/888f3e28f9ba8934e05b93da61282f29.wav
cff6c42bb0e070671ce4482817dacae6,test,esan,B,clinical,7.4289795918367325,Eicosanoids have a broad range of physiologic roles including neurotransmission and vasomotor regulation.,False,,False,,False,False,Male,26-40,NG,ad416a8a5b3ef974570c1519b05427f8,/AfriSpeech-100/test/307bc0da-b02d-4823-ae1c-e37fbeb53cad/8c89be46bb2ab94b68dfe721af63c25c.wav
6b5cffdaf93ef9014d308fa283eb3d10,test,ibibio,B,general,11.521,"Omotosho Obioma does not want to get re-hospitalized in the future given past experience on Mon 23 Aug, 2027
",False,,False,,True,True,Female,19-25,NG,5856f88ae52888c338fe3ac15d673849,/AfriSpeech-100/test/48ccb508-c3df-40ed-8a4a-233e45a05f07/04054b9f0fb51409e960f90c1f1b248b.wav
7c5f40347f781ccf22c7db328f23df70,test,ibibio,B,general,8.343,"Meanwhile, the PASAN vowed that the ongoing strike action would not be called off until all the demands are met.
",False,,False,,True,True,Female,19-25,NG,0e939657b10c5763916dc5dbbcc56870,/AfriSpeech-100/test/fa68a590-3035-4429-a3ed-35c7bd73733a/26ceccad92a9f47b035a8c71f661679a.wav
a5798eafcf34ba74b77d75babf9453f4,test,ibibio,B,clinical,9.503,Most solid tumors are incurable without surgery and at a minimum require surgical excision of the primary lesion.,False,,False,,True,True,Female,19-25,NG,cf1330fba6f149dc1009f0b4a0fb1d53,/AfriSpeech-100/test/7940d4cf-1c71-4804-bf59-55f55e5e6ed9/0f008614699442ed31b1955995b7c886.wav
b5c1bb84af7f05994706e272a24dea4f,test,ibibio,B,clinical,12.0,Patient had catheterization in prior to MVR with no evidence of significant CAD.,False,,False,,True,True,Female,19-25,NG,631a2e0f4072162fd3d9b33c7ea639d4,/AfriSpeech-100/test/a9ce4808-0b07-4df9-beb5-88c9dab096ab/5e9c7636403ecec94dc445c3efff7ede.wav
c0129f011c7f51034d4049452fcc1841,test,ibibio,B,clinical,15.578979591836736,Baby arrived to the NICU for sepsis evaluation and treatment due to a maternal temp of 100.8 no antibiotics given at the time.,False,,False,,True,True,Female,19-25,NG,631a2e0f4072162fd3d9b33c7ea639d4,/AfriSpeech-100/test/64c4486a-0b64-4270-a706-656cdb5856cf/520e435bef0ad19b77374d638561b8b3.wav
cee69f2a5332655a8e0bf4626e3c67c5,test,ibibio,B,clinical,10.0,She was started on nadolol Hospital Ekwutosinammaduibegi PPI and sucralfate.,True,nadolol|sucralfate,False,,False,True,Female,19-25,NG,e26fe768cce2b823531cff8df895c22a,/AfriSpeech-100/test/78845fd2-317f-42a5-8035-b9168c40d053/a0a8d16512328261d21bca4907ad10e0.wav
cf42ee5d7ae6579d20f480a8cf8dc00f,test,ibibio,B,clinical,13.421995464852609,"Fall from scooter (nonmotorized), sequela. CAPSULE, EXTENDED RELEASE, ORAL DILTIAZEM HYDROCHLORIDE, DILTIAZEM HYDROCHLORIDE, 120MG. Contracture, left elbow",False,,True,120.0 mg,False,True,Male,19-25,NG,e26fe768cce2b823531cff8df895c22a,/AfriSpeech-100/test/23e0dcd6-fddd-4355-b20e-a85f46fe56d8/f321b956f479e512c5042e12251043c9.wav
e32346ae5bad64b430d42948b2dd4225,test,ibibio,B,clinical,6.673990929705216,A prolonged latent phase does not necessarily predict an abnormal active phase of labor.,False,,False,,True,True,Male,26-40,NG,27a22c1c043cbcacd232f3cbc5bab188,/AfriSpeech-100/test/27e062a2-756c-4611-be07-668e4affadd0/6607b02b6c65aa7d45746fd00db23d5c.wav
ea0178f69e36f46afc081864d2b648e0,test,ibibio,B,clinical,11.0,"TABLET, ORAL LURASIDONE HYDROCHLORIDE, LURASIDONE HYDROCHLORIDE, 20MG",False,,True,20.0 mg,False,True,Female,19-25,NG,631a2e0f4072162fd3d9b33c7ea639d4,/AfriSpeech-100/test/95f3bb36-cf92-4aba-b7a5-4ae69c4bf123/695f435664837696d246ce32e3afad3c.wav
58fb549d14b07c3aae8b252439917dce,test,idoma,B,clinical,5.445986394557823,Sats 97-100% on 2 L NC.,False,,True,2.0 l,False,True,Male,26-40,NG,9ec64bd02d1e5088fef97ce6167f1f42,/AfriSpeech-100/test/7b09ffec-13c6-4904-b545-121702ac50cf/edb6ae7a632d6fc570423b62ddde033e.wav
9d77d58566ed0e963ae1123e3ab50cee,test,idoma,B,clinical,9.138979591836735,Flagyl 500 mg Tablet Hospital Oyatu: One 1 Tablet PO three times a day for 4 days.,False,,True,500.0 mg|4.0 days,False,True,Male,19-25,NG,f2614ab7e764dd014263699369fe8065,/AfriSpeech-100/test/c8add383-fe67-4f96-bd84-d67895e3c0a1/4cdc9197e159006e4b85fdb200242813.wav
a8b08dfb2d86e274967be71c137de2c2,test,idoma,B,general,12.248979591836736,"All chemists from Hahjoing market in Roodepoort sell halofantrine, lumefantrine, piperaquine, and tafenoquine to treat Malaria
",True,lumefantrine,False,,False,True,Female,19-25,NG,29c89e3e0dc571f2040d00c297a5f9d4,/AfriSpeech-100/test/f2983704-7f3d-4e7e-9e3b-4d9978a6753b/9953e03467768226715899c2c4699b60.wav
a9a96ccbe9944292c08bc630aaee1d78,test,idoma,B,clinical,12.12498866213152,Per anesthesia pt received Ativan 2mg IV prior to propofol due to agitation 100 mcg fentanyl for pain.,True,ativan|propofol|fentanyl,True,2.0 mg|100.0 mcg,False,True,Male,19-25,NG,74a421121b7b65c78cb020cf64949b80,/AfriSpeech-100/test/2b20ef8a-8389-4046-a223-d4edcaa2a8b5/5dae338c894c1d5dfe0615d4e180918a.wav
af4fbadeeb6f189c5d29e6526fa0b02c,test,idoma,B,clinical,3.92,Held captopril and clonidine as Farwar md parameters.,True,captopril|clonidine,False,,False,True,Female,19-25,NG,88e4c129fa4a0fba69071e660cf32d6d,/AfriSpeech-100/test/2f13df7a-7e4a-45f2-a4e9-9ecb37043511/80589c6630c67eb0b04174c4bd641a79.wav
e3a7d9091147bd74122b59cb6ba816cd,test,idoma,B,general,9.079,"Unlike many aspirants, Senator Tinubu has not made a formal declaration of that intent till now.
",False,,False,,True,True,Female,19-25,NG,29c89e3e0dc571f2040d00c297a5f9d4,/AfriSpeech-100/test/6e22e703-4d65-4c2a-bc67-33f8e0d9e1a2/a096c75c1d3dd76d649d2f9e8ae468f3.wav
eaa66b82d267fa11b54cf412eb32aab3,test,idoma,B,clinical,6.0889795918367335,POx1 40cc and BFx1 so far this shift.,False,,True,40.0 ml,False,True,Male,26-40,NG,9ec64bd02d1e5088fef97ce6167f1f42,/AfriSpeech-100/test/1eb79811-9f43-4034-99b3-fd4c2f2cce6b/ac88dbc569b2d912bd66ea1e9388c997.wav
ee52a0bb537315a9e13798dc8dfbd627,test,idoma,B,clinical,8.0,Erythromycin administered as ordered to eyes for hx drainage.,True,erythromycin,False,,False,True,Male,26-40,NG,178e19d7801389dab56c60f050d4f2cd,/AfriSpeech-100/test/4b4797f7-5aff-498f-84b5-3a7ef95f2972/38c7eeb5cf4ae45f5cc722483aaccab1.wav
f9895f1dfdd8f6a5125d62fb0c48a239,test,idoma,B,clinical,27.398979591836728,"Nondisplaced fracture of body of right talus, subsequent encounter for. CAPSULE, ORAL AMPICILLIN TRIHYDRATE, AMPICILLIN/AMPICILLIN TRIHYDRATE, EQ 500MG BASE. Other subluxation of left radial head, subsequent encounter",True,ampicillin|ampicillin|ampicillin,True,500.0 mg,False,True,Female,19-25,NG,8498342063173ff36adaea1ba9dfd51d,/AfriSpeech-100/test/240633d8-fa14-4847-803c-77d65f4d1a17/3389f63e7cb25717da2bc5a6584638e4.wav
084115ff20f2b83589318b1d443d51d2,test,igala,B,clinical,6.0,K+ this am was 4.9--repeat K+ is pending.,False,,False,,False,False,Female,19-25,NG,a29abcc4586bc9cb896d6a529aecd0dc,/AfriSpeech-100/test/e89b643f-fdad-4e5b-9a8f-9c57910f630d/12dcd6d943625de04f4e1d8901ae19c8.wav
12dd3ba4bdf61b4f70c93251d1aa6628,test,igala,B,clinical,4.093990929705217,The pancreas spleen adrenals and kidneys are normal.,False,,False,,False,False,Male,19-25,NG,a29abcc4586bc9cb896d6a529aecd0dc,/AfriSpeech-100/test/77e31f46-4d6a-436b-a844-439aecd678c3/335b437fa831508c7b89b545c3d26fda.wav
1ca8b542d191644cbd70ad4b136fa4ba,test,igala,B,clinical,3.743990929705216,RECEIVED MULTIPLE FLUID BOLUSES WITH MIN TO NO EFFECT.,False,,False,,True,True,Male,19-25,NG,48752cbf65c5066396c5c57536fecc42,/AfriSpeech-100/test/4f6beb7f-091c-491f-9dc8-c46db6f9ff21/fd0a2f6f55f349f3a16f76504441ca9f.wav
741c693e00ab4b2bd2fc3bc6ab3e8012,test,igala,B,clinical,8.340997732426304,endo: insulin gtt and nph Hospital Anolibe.,False,,False,,False,False,Male,19-25,NG,bcfa3482cd069cf7cfcd869729acd80f,/AfriSpeech-100/test/5aff773f-717e-4d84-a10c-7e078658e69c/aa2859534769ede7f45905510b879df0.wav
81801908431abd57e0f026230d6c8459,test,igala,B,general,15.300997732426303,"The Womens WorldTour calendar is also scheduled to return with Strade Bianche on August 1, followed by the Vrgrda West Sweden time trial and road races.
",False,,False,,False,False,Male,41-55,NG,922db387574551e8540c53a90ff0b7da,/AfriSpeech-100/test/15bc1e66-53ea-489c-84b1-d62867062cea/39c87fffcbbbe3122c4bbbb750c88f74.wav
98aa283c0ebaafc5a1021d01ba1bdb5b,test,igala,B,general,5.274988662131519,"The terms for the male of a given animal species
",False,,False,,False,False,Male,41-55,NG,922db387574551e8540c53a90ff0b7da,/AfriSpeech-100/test/ba7adf7f-ac74-4013-8387-9913497c797e/eb9e7905e9b80f25d87e486d0edfc5fb.wav
abbacd486f68114d3be9c86359b1e565,test,igala,B,clinical,6.033990929705213,Reason: eval line placement Admitting Diagnosis: CHOLANGITIS,False,,False,,False,False,Female,19-25,NG,a29abcc4586bc9cb896d6a529aecd0dc,/AfriSpeech-100/test/7d512963-9adc-4690-a584-f73c958a0a9e/e31527caab8c79e58ca99d7a2ae22a23.wav
bf2e25f55b7c3f78fa0971450e093825,test,igala,B,clinical,5.743990929705213,IV and iodine-containing dye causes rash and itching.,True,iodine,False,,False,True,Male,19-25,NG,59e83897b0e161f7438c09999e1c7e06,/AfriSpeech-100/test/ddb10c57-e26f-4787-994d-2e4beae28183/428ae9fc298c8ee39797a8084be6ff18.wav
01cf1c65195a5bf6cfdea2270f27d30f,test,isizulu,B,clinical,10.213990929705217,"Misoprostol, a prostaglandin which stimulates the uterus, is contraindicated because it causes abortion.",True,misoprostol,False,,False,True,Female,19-25,ZA,9d7191b4f0843bb69b42c013d83cebbc,/AfriSpeech-100/test/4531f5ef-86f6-4e68-b056-085da707581a/3b0aba01193f56cc5415df9e237fef74.wav
1ab41137caf537cf2d196c3914d95b48,test,isizulu,B,clinical,13.070997732426305,She was being treated with pimozide for her psychosis and combined glargine insulin with short-acting insulins at meal times.,True,pimozide,False,,False,True,Female,26-40,ZA,4cea52cb59b59857e4850d284d752c29,/AfriSpeech-100/test/1a92ae88-f2ac-4026-b6f1-f6f579db1f7d/b4494397ec1d7d4fad0296e35578ab2a.wav
21db7f42514ac22490b63d6887cba22f,test,isizulu,B,clinical,5.9289795918367325,Some smell signals also get to the cerebrum by routes that bypass the thalamus.,True,cerebrum,False,,False,True,Female,26-40,ZA,0c914699ba1f4fdce8480338bff0cce5,/AfriSpeech-100/test/0e2a59f9-4322-49f5-8656-0bbc8c77b29d/b965aba61f3807fb66e5ec758dacca05.wav
2851fe0a1b43c3baae5bdfdf81096810,test,isizulu,B,general,7.33,"This is not true of soft sciences.
",False,,False,,True,True,Female,26-40,ZA,4cea52cb59b59857e4850d284d752c29,/AfriSpeech-100/test/ce3d54c1-b3b3-440c-90e2-0ddb8b333949/b3ebfc8b05c59db27da98dcf6a69491b.wav
2f799aea50510fb1c1ed7d9fbca7b165,test,isizulu,B,clinical,14.11498866213152,"An elevated body temperature as in fever, stimulates BPG synthesis, as do thyroxine, growth hormone,   testosterone, and epinephrine.",True,testosterone|epinephrine,False,,False,True,Female,26-40,ZA,0188d763aceca1797aba9baf2659b224,/AfriSpeech-100/test/5e41e312-9f73-417b-8fb4-4410793a770b/853148ef3c936060dc84c5d145295eb6.wav
3ac068335822c731d143a71b517e63fc,test,isizulu,B,general,11.256984126984127,"A post shared by BellaNaijaStyle bellanaijastyleBut OwoseniMakanjuola does not believe anyone should jettison modesty in the name of fashion.
",False,,False,,True,True,Female,26-40,ZA,374912276342d205922f6d05a674e976,/AfriSpeech-100/test/acb76e83-c11c-4dfb-8664-7bed215ccca4/7c68ea3380d88a319e67ff1586620db5.wav
5f123125342c9260ae61b6afc746c116,test,isizulu,B,clinical,9.402993197278912,All other methods of labor induction are compared to oxytocin to establish their efficacy.,True,oxytocin,False,,False,True,Female,26-40,ZA,4cea52cb59b59857e4850d284d752c29,/AfriSpeech-100/test/f214cce5-016a-4a03-8671-38539b84a596/7271095bb70efad2f547784e724512e1.wav
d04a848381afea5745f98dbcbf9ee80f,test,isizulu,B,clinical,16.11,How heredity and health are affected not only by genetic changes mutations but also epigenetic ones sal77726ch04111-138.,False,,False,,True,True,Female,19-25,ZA,9d7191b4f0843bb69b42c013d83cebbc,/AfriSpeech-100/test/f4d6a462-a3e7-4c60-b928-ccd6e881c2f9/1fbf6458cedbf3b301ef96eab8c71ca0.wav
e21c6a3572a320ef6fd314479996dbfe,test,isizulu,B,clinical,9.032,"sulphur-dioxide, nitrogen-dioxide, carbon-monoxide.",True,sulfur,False,,False,True,Female,26-40,ZA,4cea52cb59b59857e4850d284d752c29,/AfriSpeech-100/test/4097b949-0744-4005-926d-36cdfa2f0e17/818c27c7f84411f0171041ea591cd5d3.wav
0316642537208a2c38571a0598277900,test,izon,B,general,27.782993197278923,"Actor and singer, David Jones David, wrote, Oh my God. Why now? I just got to know about her two days ago. This is so sad. RIP mama.
",False,,True,2.0 days,False,True,Male,56yrs>,NG,2c98430062cab81dec966c9430a1b649,/AfriSpeech-100/test/ca629cc5-0538-4c6f-af1e-d640dba035b5/08006cd6d74862d8a883867d2f4700be.wav
154a06c87d686d87171f295a4ce593bc,test,izon,B,general,16.666984126984126,"Eswatini had to play in neighbouring South Africa because they do not have an international-standard stadium  an issue that also affected Cape Verde and Rwanda.
",False,,False,,True,True,Male,56yrs>,NG,2c98430062cab81dec966c9430a1b649,/AfriSpeech-100/test/9adbaf88-d2ad-4c38-8b9b-696f215a4daf/ea44ec5ba7d816b5e5123cc546adbe39.wav
22347a0c96066c23a0b4037028963e8c,test,kinyarwanda,B,clinical,10.690997732426307,"Atovaquone is poorly absorbed from the gastrointestinal tract, but absorption is increased with a fatty meal.",True,atovaquone,False,,False,True,Male,26-40,RW,05bc3d009724c3513a0664b3f6c73517,/AfriSpeech-100/test/b1890574-be29-4998-8f83-67edaa5dee2a/bd46f96bdb86dada40e770c07db87497.wav
39f4f92aa0052fef3571ca150c2a3722,test,kinyarwanda,B,clinical,12.308979591836732,Urgent surgical decompression of the orbit is required if medical treatment is not successful and visual acuity deteriorates due to optic nerve compression.,False,,False,,True,True,Male,26-40,RW,c7bee166ae8e3d86561cd76e3bf04bb8,/AfriSpeech-100/test/0a9930c8-6cf3-46e7-be75-a0ccb9005fbe/f489db1fd849f640196b2e561e414aaf.wav
3fd85b94085df416782fb04d0f9da75a,test,kinyarwanda,B,clinical,12.820997732426305,"Other CompoundsSeveral other   -adrenoceptor antagonists,similar to labetalol,exhibit some degree of   -receptor antagonism.",True,labetalol,False,,False,True,Female,26-40,RW,c7bee166ae8e3d86561cd76e3bf04bb8,/AfriSpeech-100/test/da91b5f3-e396-4ed3-bc68-b62955210909/463f792169ac86b89393a6aa843be90f.wav
5bf75ed75f6edd7aa81465d27761f147,test,kinyarwanda,B,clinical,20.275,Morphology Better cellularmorphology of aspirations mears Better marrow architectural pattern but cell morphology but marrow architecture is in distinctis not as distinct since tissue sections are examined and not  smears6.,False,,False,,True,True,Female,26-40,RW,c7bee166ae8e3d86561cd76e3bf04bb8,/AfriSpeech-100/test/882536df-2566-4e68-b131-07fddf361628/ff2fe5661cba64b04d9561cf5d61aafc.wav
6b651083464881a4c3cad2643975b853,test,kinyarwanda,B,clinical,14.020997732426304,"Usually, perspiration evaporates about as fast as it is produced, so it is not noticed this is called   insensible perspiration.",False,,False,,True,True,Male,26-40,RW,05bc3d009724c3513a0664b3f6c73517,/AfriSpeech-100/test/6d86880c-b0c3-47d3-91b3-f86fd5a02ece/0779a9355298948f4b43f74e23396b19.wav
6df3ac41f44b547ed01c14cca6e07142,test,kinyarwanda,B,clinical,11.108979591836734,"Sedation can occur following scopolamine administration, and preanesthetic or postoperative agitation has been observed in some patients.",True,scopolamine,False,,False,True,Male,,RW,d128d3dc225d894fd40d3b16f9aaede2,/AfriSpeech-100/test/e40bbb9b-2317-47b3-94ed-b4f598c9b838/e2f88c2cc4289738642af5c8454d7029.wav
7ecb769ffb1875b51a824aec75d2f79c,test,kinyarwanda,B,general,8.618979591836736,"Im not the first person to think he should run for higher office, by the way.
",False,,False,,True,True,Male,19-25,RW,24402afcd91edf2f62d177595bc82404,/AfriSpeech-100/test/dfc8f4f3-9dd0-4652-9966-77f2dec7efd4/06feaf3c2020c40b15bb36b3c2079f74.wav
e44def0e0c4fb7e4581331126b026d8a,test,kinyarwanda,B,clinical,6.488979591836735,Multiple juvenile papillomas may undergo spontaneous regression at puberty.,False,,False,,False,False,Male,,RW,d128d3dc225d894fd40d3b16f9aaede2,/AfriSpeech-100/test/dcf2f19d-a906-4a8a-a94c-030598a21f70/9dfb35bb8e128dc3dadc28ddfbb111f0.wav
4dd5b78a61fa2551f8ec92ce5c9c0de6,test,kiswahili,B,clinical,10.323990929705216,"However, a lab may want to prepare their own inhouse probe if a probe is not commercially available.",False,,False,,True,True,Male,26-40,KE,15f6bd73beb50ef901449633fa3dbb74,/AfriSpeech-100/test/3c216b8d-9392-44d7-8e0a-244323fbb75b/2521b372e174b9cef025c8e1d42e07bb.wav
7af04897c7229728b4ee63de71d1b373,test,kiswahili,B,clinical,6.488979591836735,The A1 subtype of the purine receptors mediates these actions of adenosine.,True,adenosine,False,,False,True,Female,26-40,KE,943bfc0c56be5cbfa320856c06f58673,/AfriSpeech-100/test/12c855bc-4c82-4224-8603-71518a03b91e/67de625db4d0b8750620de8eb73ac500.wav
c08715672b66e97854b8d32304a36be0,test,kiswahili,B,clinical,15.862993197278907,"In spite of these other protections, the stomach’s epithelial cells live only 3 to 6 days and are then sloughed off into the chyme and digested with the food.",False,,True,6.0 days,False,True,Male,26-40,KE,15f6bd73beb50ef901449633fa3dbb74,/AfriSpeech-100/test/7a8e450c-6010-4fa1-a907-8ec4f9e1f7e8/92f51b0f18b848ae953018b36c90e397.wav
c81f7d7f5506ebee6b071632c19f6a74,test,kiswahili,B,clinical,4.044988662131519,includes the following types:- 1.,False,,False,,False,False,Female,26-40,KE,943bfc0c56be5cbfa320856c06f58673,/AfriSpeech-100/test/8594665f-cb7f-436e-92c7-f77dbff55ce7/792a18e28b3b3e35d5a01e396959e246.wav
d64ef7571efd986614e51b3f967dc538,test,kiswahili,B,clinical,6.910997732426304,"Based on precursor biochemical proteins, into specific type of serum amyloid proteins.",False,,False,,False,False,Female,26-40,KE,943bfc0c56be5cbfa320856c06f58673,/AfriSpeech-100/test/41c86335-5d79-4806-9133-a5d3086b1f03/aa87b8c787c66057135fc377356e6d41.wav
f3a266a1442b1ddb146734a1dd3de00f,test,kiswahili,B,clinical,7.538979591836735,Nicotine also stimulates the release of endogenous opioids and glucocorticoids.,False,,False,,False,False,Male,26-40,KE,15f6bd73beb50ef901449633fa3dbb74,/AfriSpeech-100/test/f3b03809-379e-4dbe-9bb9-65c9bfc5aa26/96b41b005d8819f3bfb9b1f48a054f5f.wav
035836ee284849df9969d1dd62f025f6,test,luganda,B,clinical,6.33498866213152,"Box 12-2 summarizes guidelines for care of the patient with a urinary diversion.
",False,,False,,False,False,Male,26-40,BW,8d39c439c3b9afb406d05ef235881c5f,/AfriSpeech-100/test/e2d0d466-5068-450a-9eb7-e169c4f86071/a6faaae4308fa506c98fe0576dba946c.wav
04a041c8c7f0c63c42e21c23b4739a33,test,luganda,B,clinical,3.351995464852608,They are fungicidal at high concentrations.,False,,False,,False,False,Female,26-40,UG,7847d1c61acea980f83395cfbd9aa6d0,/AfriSpeech-100/test/7fcc7136-7ccb-43af-b433-817b80d23992/9e16979b2f950244cbc03c9f76be7476.wav
0b698a4e9ec659918686f249a1428360,test,luganda,B,clinical,6.818979591836735,"Theapplication of cold therapy reduces bleeding and hematoma formation.
",False,,False,,False,False,Female,26-40,UG,9d8db954e680843a47c3b7e224f12371,/AfriSpeech-100/test/53281931-6a9c-48c0-bc2c-f046ab0a110b/1a1f5ddf3eb6153c30b72803b2062410.wav
18145e1d8eb5f33f3d0ddd3f91352f5f,test,luganda,B,clinical,8.545986394557824,"Option E has no apparent bearing on the rate of rise of the alveolar partial pressure in the brain, alveolus, or any other tissue.",False,,False,,True,True,Female,26-40,BW,8d39c439c3b9afb406d05ef235881c5f,/AfriSpeech-100/test/8a69b98f-9b4d-4829-8216-06d50b031b59/11daed5499c4e8195bea9fafacaf3e06.wav
5a34597c9b5e97c136c6b15e1f47350b,test,luganda,B,clinical,3.173990929705216,No such diuretic exists.,False,,False,,True,True,Female,26-40,UG,7847d1c61acea980f83395cfbd9aa6d0,/AfriSpeech-100/test/415f382a-973c-49a0-bce0-509d508b2e9f/fcff877202f1373168fd346312890b4f.wav
66b5e37d3c6fb622de9b645a11e45b87,test,luganda,B,clinical,9.0,A CT of head was also obtained in the emergency department which was notable for no evidence of intracranial hemorrhage.,False,,False,,True,True,Female,26-40,KE,953182bd1c87777c390ee52f7edf6afb,/AfriSpeech-100/test/edf11cbf-25de-4dc8-8ac2-437a94eb3422/2e7023863fce4085b6b29f15e993e03f.wav
89329d8ccf699d749378e316d5da474d,test,luganda,B,general,5.772993197278912,"You can make it big without a record label but you just have to know how it works.
",False,,False,,True,True,Female,26-40,UG,ef40a1939a65f997b944b648c3c5b4f1,/AfriSpeech-100/test/dcc297b6-07b5-42f5-a1e3-01a98f7b255e/4ecba47b9d91ee73d2e1326a28a6472e.wav
1a91bdf81acf149c03a3c48254cc5273,test,luhya,B,clinical,15.762993197278911,"Unlike quinidine, disopyramide does not increase the plasma concentration of digoxin in patients receiving a maintenance dose of the cardiac glycoside.",True,digoxin,False,,True,True,Female,41-55,KE,0c4d4e7b69f583d76d8243cc0c0d7df0,/AfriSpeech-100/test/af8fd5d5-5933-4c7f-a8df-87c30983563c/e1d2adca7f7bf03eb86148323df5a4ff.wav
2b9e0870d44858a2bdf2d9c5c56f1bcc,test,luhya,B,clinical,11.74,"If the fluids cannot be processed within 12 hours ofcollection, an equal volume of 50 ethanol or 10 formalinshould be added.
",False,,True,12.0 hours,False,True,Female,41-55,KE,0c4d4e7b69f583d76d8243cc0c0d7df0,/AfriSpeech-100/test/aaaf600a-f8f6-4d43-9ec6-7e19c04bc914/7a45d452d09bbaf13500c1e71130785d.wav
63c979f2f450a7598ab6d706308c5e72,test,luhya,B,general,14.34,"For many, if not most, graphic publications conjure up images of comic books with fanciful tales and accompanying illustrations.",False,,False,,True,True,Female,41-55,KE,0c4d4e7b69f583d76d8243cc0c0d7df0,/AfriSpeech-100/test/c7815d0b-a37e-49ab-90b3-2234d0aff325/87f5a99ccf14f01b478077ae38cd765b.wav
c34acbbf1a1226d808f10333aaca4bf4,test,luhya,B,clinical,16.961995464852606,"PREGNANCY AND BREAST-FEEDINGRadioactive iodine is absolutely contraindicated in pregnancyand surgery should be avoided if possible.
",True,iodine,False,,False,True,Female,41-55,KE,0c4d4e7b69f583d76d8243cc0c0d7df0,/AfriSpeech-100/test/d61bfc14-a6e4-4edd-95c6-36d5e82210df/0823c36e1bd39044031726ba1de8458f.wav
